"","chr","pos","neg_log10p"
"66","chrX",1616075,0.4877971805947
"67","chrX",1636075,0.467375636155652
"68","chrX",1656075,0.428154113678507
"69","chrX",1676075,0.44834192533661
"70","chrX",1696075,0.427408666550581
"71","chrX",1716075,0.390449215011582
"72","chrX",1736075,0.336187769554912
"73","chrX",1756075,0.329564629418167
"74","chrX",1776075,0.335083231347664
"75","chrX",1796075,0.308493070819812
"76","chrX",1816075,0.286646975781191
"77","chrX",1836075,0.332313894979479
"78","chrX",1856075,0.403750272349936
"79","chrX",1876075,0.350764759510697
"80","chrX",1896075,0.261043657562478
"81","chrX",1916075,0.199232579725351
"82","chrX",1936075,0.167470860521682
"83","chrX",1956075,0.161136790000099
"84","chrX",1976075,0.167692496375809
"85","chrX",1996075,0.211480486785398
"86","chrX",2016075,0.244852517653697
"87","chrX",2036075,0.224766576933103
"88","chrX",2056075,0.27429605462144
"89","chrX",2076075,0.317735865498994
"90","chrX",2096075,0.360043494402141
"91","chrX",2116075,0.396737399199051
"92","chrX",2136075,0.368454604033136
"93","chrX",2156075,0.375621293659867
"94","chrX",2176075,0.39149542088021
"95","chrX",2196075,0.506679057682744
"96","chrX",2216075,0.440931585945093
"97","chrX",2236075,0.370847806423295
"98","chrX",2256075,0.386971120247628
"99","chrX",2276075,0.351743134887719
"100","chrX",2296075,0.32464249009741
"101","chrX",2316075,0.307887101764708
"102","chrX",2336075,0.281441179985921
"103","chrX",2356075,0.219425688987289
"104","chrX",2376075,0.225605044295501
"105","chrX",2396075,0.17266251448614
"106","chrX",2416075,0.169142957083901
"107","chrX",2436075,0.171404479450918
"108","chrX",2456075,0.178749329808158
"109","chrX",2476075,0.158080591679191
"110","chrX",2496075,0.129361426855616
"111","chrX",2516075,0.131506898542919
"112","chrX",2536075,0.12771656462291
"113","chrX",2556075,0.10719196518999
"114","chrX",2576075,0.0805897199271117
"115","chrX",2596075,0.0922152868416659
"116","chrX",2616075,0.101350402730117
"117","chrX",2636075,0.113635633314698
"118","chrX",2656075,0.130464174439633
"119","chrX",2676075,0.134467142327786
"120","chrX",2696075,0.138834516840265
"121","chrX",2716075,0.124137950506276
"122","chrX",2736075,0.134753028757345
"123","chrX",2756075,0.205196270922027
"124","chrX",2776075,0.192219778946158
"125","chrX",2796075,0.191830886806692
"126","chrX",2816075,0.185858195747485
"127","chrX",2836075,0.171069985747571
"128","chrX",2856075,0.16980814881504
"129","chrX",2876075,0.183627087575947
"130","chrX",2896075,0.239013033726645
"131","chrX",2916075,0.239711905570006
"132","chrX",2936075,0.224437262442761
"133","chrX",2956075,0.247719001788211
"134","chrX",2976075,0.240300278595751
"135","chrX",2996075,0.159469218250441
"136","chrX",3016075,0.122230319067772
"137","chrX",3036075,0.0993002287369234
"138","chrX",3056075,0.0647300512104633
"139","chrX",3076075,0.0333922512310534
"140","chrX",3096075,0.0265782368684354
"141","chrX",3116075,0.024571421132951
"142","chrX",3136075,0.0145314323883489
"143","chrX",3156075,0.0145905342069971
"144","chrX",3176075,0.0124680998103928
"145","chrX",3196075,0.0115919258174222
"146","chrX",3216075,0.00339689871155087
"147","chrX",3236075,0.00199660448761032
"148","chrX",3256075,0.0034571189297171
"149","chrX",3276075,0.0054475924852355
"150","chrX",3296075,0.00711911397663409
"151","chrX",3316075,0.00823851942631136
"152","chrX",3336075,0.00946492420472263
"153","chrX",3356075,0.010098435026564
"154","chrX",3376075,0.0126959913629363
"155","chrX",3396075,0.00922239309903347
"156","chrX",3416075,0.00733641680617708
"157","chrX",3436075,0.0055179355368575
"158","chrX",3456075,0.00380073566485846
"159","chrX",3476075,0.00373344635825233
"160","chrX",3496075,0.0044798468608971
"161","chrX",3516075,0.00324460620988051
"162","chrX",3536075,0.0073884607771562
"163","chrX",3556075,0.0111224138419446
"164","chrX",3576075,0.0130695261220929
"165","chrX",3596075,0.0169503059480402
"166","chrX",3616075,0.0230094757579068
"167","chrX",3636075,0.0326270446667942
"168","chrX",3656075,0.0314037824084569
"169","chrX",3676075,0.0507619253657694
"170","chrX",3696075,0.103065517839874
"171","chrX",3716075,0.05215096736662
"172","chrX",3736075,0.0748114785404898
"173","chrX",3756075,0.0470123788704904
"174","chrX",3776075,0.132157858550343
"175","chrX",3796075,0.230947292214125
"176","chrX",3816075,0.225420409322966
"177","chrX",3836075,0.274396584231062
"178","chrX",3856075,0.336138245131627
"179","chrX",3876075,0.33293952242223
"180","chrX",3896075,0.36293214779569
"181","chrX",3916075,0.438801935672972
"182","chrX",3936075,0.48432210778111
"183","chrX",3956075,0.469267679308604
"184","chrX",3976075,0.498165148277832
"185","chrX",3996075,0.41314407509687
"186","chrX",4016075,0.465551834464375
"187","chrX",4036075,0.463747666245436
"188","chrX",4056075,0.591754744325786
"189","chrX",4076075,0.584123099097051
"190","chrX",4096075,0.695274901456083
"191","chrX",4116075,0.6078995310504
"192","chrX",4136075,0.519506422843289
"193","chrX",4156075,0.581335906291173
"194","chrX",4176075,0.517020441442015
"195","chrX",4196075,0.531813805008417
"196","chrX",4216075,0.623308609997917
"197","chrX",4236075,0.634587376534328
"198","chrX",4256075,0.585568708454409
"199","chrX",4276075,0.651848345581466
"200","chrX",4296075,0.696338019051036
"201","chrX",4316075,0.677435863197632
"202","chrX",4336075,0.680923088832308
"203","chrX",4356075,0.727127712143058
"204","chrX",4376075,0.760465269995012
"205","chrX",4396075,0.775075984621952
"206","chrX",4416075,0.638136174100434
"207","chrX",4436075,0.678435133861792
"208","chrX",4456075,0.725430771284103
"209","chrX",4476075,0.688004135169934
"210","chrX",4496075,0.647550322000152
"211","chrX",4516075,0.623579758834633
"212","chrX",4536075,0.682882837273017
"213","chrX",4556075,0.762520643350088
"214","chrX",4576075,0.703137031026433
"215","chrX",4596075,0.683024637030801
"216","chrX",4616075,0.661700704236349
"217","chrX",4636075,0.702079621243302
"218","chrX",4656075,0.615664714361168
"219","chrX",4676075,0.575332654374575
"220","chrX",4696075,0.595771154545194
"221","chrX",4716075,0.519060864702056
"222","chrX",4736075,0.434137446622002
"223","chrX",4756075,0.542886204772118
"224","chrX",4776075,0.440433326131822
"225","chrX",4796075,0.481196370058457
"226","chrX",4816075,0.398587111300906
"227","chrX",4836075,0.436398531770828
"228","chrX",4856075,0.287621047011112
"229","chrX",4876075,0.29611303403549
"230","chrX",4896075,0.291259504513512
"231","chrX",4916075,0.336479382873609
"232","chrX",4936075,0.340761404177383
"233","chrX",4956075,0.421960259544518
"234","chrX",4976075,0.549897496346213
"235","chrX",4996075,0.696878966527241
"236","chrX",5016075,0.775527032147352
"237","chrX",5036075,0.82762299984988
"238","chrX",5056075,0.790924049333845
"239","chrX",5076075,0.67027820551456
"240","chrX",5096075,0.482094057703196
"241","chrX",5116075,0.372604294841564
"242","chrX",5136075,0.291772162862634
"243","chrX",5156075,0.335819247557111
"244","chrX",5176075,0.269744149675624
"245","chrX",5196075,0.248432884643402
"246","chrX",5216075,0.284602530953162
"247","chrX",5236075,0.317674069257181
"248","chrX",5256075,0.407368633308727
"249","chrX",5276075,0.440557119597289
"250","chrX",5296075,0.541594494410027
"251","chrX",5316075,0.674144620797853
"252","chrX",5336075,0.562329930211483
"253","chrX",5356075,0.351639426628718
"254","chrX",5376075,0.405367009085407
"255","chrX",5396075,0.759616885374979
"256","chrX",5416075,0.656225663272582
"257","chrX",5436075,0.857726205302606
"258","chrX",5456075,1.02445593552816
"259","chrX",5476075,1.22645603973637
"260","chrX",5496075,1.19350277596051
"261","chrX",5516075,1.04890990130345
"262","chrX",5536075,1.16244803169206
"263","chrX",5556075,1.02377146194929
"264","chrX",5576075,0.976290921026916
"265","chrX",5596075,1.03871031607792
"266","chrX",5616075,1.07856748258004
"267","chrX",5636075,0.953919424212207
"268","chrX",5656075,0.773636184238027
"269","chrX",5676075,0.732358879639833
"270","chrX",5696075,0.522780158510536
"271","chrX",5716075,0.361469226077308
"272","chrX",5736075,0.411514081592366
"273","chrX",5756075,0.446507711858224
"274","chrX",5776075,0.310991404931411
"275","chrX",5796075,0.153364659136404
"276","chrX",5816075,0.153604166083271
"277","chrX",5836075,0.0713091611580826
"278","chrX",5856075,0.0664348629600714
"279","chrX",5876075,0.0592331962201381
"280","chrX",5896075,0.0439458214519535
"281","chrX",5916075,0.0419539014663252
"282","chrX",5936075,0.0411378067106693
"283","chrX",5956075,0.0421260018504312
"284","chrX",5976075,0.0345940781926563
"285","chrX",5996075,0.0378362913827315
"286","chrX",6016075,0.102610635604828
"287","chrX",6036075,0.0973264370171568
"288","chrX",6056075,0.172647259145074
"289","chrX",6076075,0.0986017507103369
"290","chrX",6096075,0.125438233520042
"291","chrX",6116075,0.167423898071911
"292","chrX",6136075,0.184247955561323
"293","chrX",6156075,0.158741251834214
"294","chrX",6176075,0.284835413879896
"295","chrX",6196075,0.236210676248788
"296","chrX",6216075,0.402817401289625
"297","chrX",6236075,0.557510515507336
"298","chrX",6256075,0.557210602335793
"299","chrX",6276075,0.620848242286221
"300","chrX",6296075,0.826925843221017
"301","chrX",6316075,0.808557357338858
"302","chrX",6336075,0.591941259212942
"303","chrX",6356075,0.694674395668009
"304","chrX",6376075,0.677792372364446
"305","chrX",6396075,0.919757055958568
"306","chrX",6416075,1.04354539718305
"307","chrX",6436075,1.24297228796489
"308","chrX",6456075,1.58056602966426
"309","chrX",6476075,1.56998699763649
"310","chrX",6496075,1.54666371677683
"311","chrX",6516075,1.36645287913017
"312","chrX",6536075,1.47748519149392
"313","chrX",6556075,1.42861344229221
"314","chrX",6576075,1.19671823280597
"315","chrX",6596075,0.93938344872561
"316","chrX",6616075,0.95982209506749
"317","chrX",6636075,0.814193773749747
"318","chrX",6656075,0.864985180904677
"319","chrX",6676075,0.85633390066485
"320","chrX",6696075,0.813274132975184
"321","chrX",6716075,0.531726242635635
"322","chrX",6736075,0.542688036193618
"323","chrX",6756075,0.475216635942253
"324","chrX",6776075,0.445021387748482
"325","chrX",6796075,0.43099050767657
"326","chrX",6816075,0.401252642027798
"327","chrX",6836075,0.370117711400028
"328","chrX",6856075,0.253205130415332
"329","chrX",6876075,0.239837845315185
"330","chrX",6896075,0.240803211845779
"331","chrX",6916075,0.248740006134675
"332","chrX",6936075,0.266536063473068
"333","chrX",6956075,0.278635342150097
"334","chrX",6976075,0.301152714114219
"335","chrX",6996075,0.290644506776818
"336","chrX",7016075,0.251045300104816
"337","chrX",7036075,0.262170197205619
"338","chrX",7056075,0.346765737650939
"339","chrX",7076075,0.312798028674979
"340","chrX",7096075,0.323764029846215
"341","chrX",7116075,0.284135420793401
"342","chrX",7136075,0.227974520245254
"343","chrX",7156075,0.178471171848974
"344","chrX",7176075,0.149450936810996
"345","chrX",7196075,0.103349341657874
"346","chrX",7216075,0.0925645269355965
"347","chrX",7236075,0.0857049796168962
"348","chrX",7256075,0.0958076027538405
"349","chrX",7276075,0.0644079143832384
"350","chrX",7296075,0.0605775370883405
"351","chrX",7316075,0.0492381804003796
"352","chrX",7336075,0.0443107091974974
"353","chrX",7356075,0.0496892282805503
"354","chrX",7376075,0.0439503269604361
"355","chrX",7396075,0.0524421404543308
"356","chrX",7416075,0.0414265355556146
"357","chrX",7436075,0.0452517315000968
"358","chrX",7456075,0.0294559012023568
"359","chrX",7476075,0.0295685667846978
"360","chrX",7496075,0.0387614836805114
"361","chrX",7516075,0.0456089228230197
"362","chrX",7536075,0.0402482457152105
"363","chrX",7556075,0.0299786469750881
"364","chrX",7576075,0.0378779724440214
"365","chrX",7596075,0.0408559886941857
"366","chrX",7616075,0.0451594078896079
"367","chrX",7636075,0.0388690996571938
"368","chrX",7656075,0.0419147570110111
"369","chrX",7676075,0.035703463024048
"370","chrX",7696075,0.0346918748110771
"371","chrX",7716075,0.0345754251191787
"372","chrX",7736075,0.0337824638833409
"373","chrX",7756075,0.0303661399466844
"374","chrX",7776075,0.0273381510407319
"375","chrX",7796075,0.0245202390780668
"376","chrX",7816075,0.0297264256462224
"377","chrX",7836075,0.0260669719505681
"378","chrX",7856075,0.0274083781176048
"379","chrX",7876075,0.0250816867807177
"380","chrX",7896075,0.0152077022255253
"381","chrX",7916075,0.0138302461868721
"382","chrX",7936075,0.00828599846608448
"383","chrX",7956075,0.00841042598600252
"384","chrX",7976075,0.0198374463595889
"385","chrX",7996075,0.0247877042749475
"386","chrX",8016075,0.0387023797634901
"387","chrX",8036075,0.0549682792117612
"388","chrX",8056075,0.0277654549054928
"389","chrX",8076075,0.0311132351994132
"390","chrX",8096075,0.056406660774589
"391","chrX",8116075,0.0437323487021887
"392","chrX",8136075,0.0981417900346488
"393","chrX",8156075,0.103651402236304
"394","chrX",8176075,0.125416786710828
"395","chrX",8196075,0.1396561319533
"396","chrX",8216075,0.195349005067805
"397","chrX",8236075,0.27823286531143
"398","chrX",8256075,0.331325377209701
"399","chrX",8276075,0.337438445709199
"400","chrX",8296075,0.345240847844097
"401","chrX",8316075,0.329178343705796
"402","chrX",8336075,0.303110419707763
"403","chrX",8356075,0.328488922132164
"404","chrX",8376075,0.326412546186664
"405","chrX",8396075,0.285787506079143
"406","chrX",8416075,0.34102425585982
"407","chrX",8436075,0.26324476502528
"408","chrX",8456075,0.229188185489104
"409","chrX",8476075,0.21439503685617
"410","chrX",8496075,0.215053772867978
"411","chrX",8516075,0.21605211339749
"412","chrX",8536075,0.25245052198508
"413","chrX",8556075,0.273911927468513
"414","chrX",8576075,0.282325928965192
"415","chrX",8596075,0.218186392796669
"416","chrX",8616075,0.188877661230486
"417","chrX",8636075,0.233535582257162
"418","chrX",8656075,0.540843343228194
"419","chrX",8676075,0.699568042312433
"420","chrX",8696075,0.716167973629027
"421","chrX",8716075,0.800660644978496
"422","chrX",8736075,0.769127094252331
"423","chrX",8756075,0.884412421905756
"424","chrX",8776075,0.950186535014053
"425","chrX",8796075,0.807174697393731
"426","chrX",8816075,0.706647857903741
"427","chrX",8836075,0.787191760729558
"428","chrX",8856075,0.80938350995761
"429","chrX",8876075,0.683486397347839
"430","chrX",8896075,0.632416666767949
"431","chrX",8916075,0.628641806256148
"432","chrX",8936075,0.499077933702889
"433","chrX",8956075,0.334140476840878
"434","chrX",8976075,0.319546314260182
"435","chrX",8996075,0.246226582502473
"436","chrX",9016075,0.0837011508451435
"437","chrX",9036075,0.101891014901884
"438","chrX",9056075,0.0389305440564654
"439","chrX",9076075,0.0396727835805872
"440","chrX",9096075,0.0653202603270051
"441","chrX",9116075,0.0308313425555903
"442","chrX",9136075,0.0610370235288552
"443","chrX",9156075,0.0423090037294602
"444","chrX",9176075,0.0386438461335739
"445","chrX",9196075,0.0531080732976264
"446","chrX",9216075,0.0517173799142635
"447","chrX",9236075,0.0508275138692565
"448","chrX",9256075,0.0899742080122349
"449","chrX",9276075,0.172817724353207
"450","chrX",9296075,0.149732973841939
"451","chrX",9316075,0.229114285364641
"452","chrX",9336075,0.437167876152652
"453","chrX",9356075,0.385595496670453
"454","chrX",9376075,0.415979049153604
"455","chrX",9396075,0.304244697294982
"456","chrX",9416075,0.321017673254645
"457","chrX",9436075,0.386509031399395
"458","chrX",9456075,0.538478897244345
"459","chrX",9476075,0.576640469448515
"460","chrX",9496075,0.632049041161912
"461","chrX",9516075,0.786007701925236
"462","chrX",9536075,0.973970097879903
"463","chrX",9556075,0.841986184232914
"464","chrX",9576075,0.911840246642081
"465","chrX",9596075,0.745119793904474
"466","chrX",9616075,0.708107990094286
"467","chrX",9636075,0.604623863127427
"468","chrX",9656075,0.490145070036856
"469","chrX",9676075,0.319244147411601
"470","chrX",9696075,0.149994621372591
"471","chrX",9716075,0.106900255378334
"472","chrX",9736075,0.0630956302597516
"473","chrX",9756075,0.0460967287452053
"474","chrX",9776075,0.0698598045797514
"475","chrX",9796075,0.0662775912945983
"476","chrX",9816075,0.060773774534561
"477","chrX",9836075,0.055420090764107
"478","chrX",9856075,0.0802442546761369
"479","chrX",9876075,0.0560404367385183
"480","chrX",9896075,0.131352288801335
"481","chrX",9916075,0.121057413887923
"482","chrX",9936075,0.105934188415576
"483","chrX",9956075,0.0764298477073142
"484","chrX",9976075,0.0912554026914213
"485","chrX",9996075,0.118673053676778
"486","chrX",10016075,0.0928569559026554
"487","chrX",10036075,0.0865362103646068
"488","chrX",10056075,0.109826113125077
"489","chrX",10076075,0.192464073884554
"490","chrX",10096075,0.227316758702239
"491","chrX",10116075,0.218341954205724
"492","chrX",10136075,0.23059654419313
"493","chrX",10156075,0.370981328106655
"494","chrX",10176075,0.537624157952539
"495","chrX",10196075,0.556792703691513
"496","chrX",10216075,0.538190491961577
"497","chrX",10236075,0.635857654775876
"498","chrX",10256075,0.647953974619323
"499","chrX",10276075,0.806725185242296
"500","chrX",10296075,0.852264800864173
"501","chrX",10316075,0.95890270616372
"502","chrX",10336075,1.0028022187193
"503","chrX",10356075,0.956273955149526
"504","chrX",10376075,0.84688485750463
"505","chrX",10396075,0.80969607386614
"506","chrX",10416075,0.651950850669904
"507","chrX",10436075,0.685154673263155
"508","chrX",10456075,0.631202874285404
"509","chrX",10476075,0.722259770079488
"510","chrX",10496075,0.54091447779784
"511","chrX",10516075,0.390173492287346
"512","chrX",10536075,0.527448328026095
"513","chrX",10556075,0.423437905040475
"514","chrX",10576075,0.389472587222226
"515","chrX",10596075,0.358697713911329
"516","chrX",10616075,0.346639560899389
"517","chrX",10636075,0.348494179765118
"518","chrX",10656075,0.438117855868957
"519","chrX",10676075,0.44865572930427
"520","chrX",10696075,0.830202820625717
"521","chrX",10716075,1.3282741914875
"522","chrX",10736075,1.21966511887588
"523","chrX",10756075,1.20114877648237
"524","chrX",10776075,1.18999056412919
"525","chrX",10796075,1.1152172606041
"526","chrX",10816075,0.890332762405971
"527","chrX",10836075,0.73750831706822
"528","chrX",10856075,0.70831744253896
"529","chrX",10876075,0.676895139420241
"530","chrX",10896075,0.637746054629339
"531","chrX",10916075,0.6225226745013
"532","chrX",10936075,0.624655350945775
"533","chrX",10956075,0.597041979323227
"534","chrX",10976075,0.348583188561031
"535","chrX",10996075,0.323395833071226
"536","chrX",11016075,0.243545857666856
"537","chrX",11036075,0.246171749225951
"538","chrX",11056075,0.197636284772387
"539","chrX",11076075,0.177729143352002
"540","chrX",11096075,0.0922096753567623
"541","chrX",11116075,0.0606911538650672
"542","chrX",11136075,0.0702604533802976
"543","chrX",11156075,0.0885375188045129
"544","chrX",11176075,0.10779520035908
"545","chrX",11196075,0.117519164266225
"546","chrX",11216075,0.122383581981425
"547","chrX",11236075,0.183514140638781
"548","chrX",11256075,0.159208282642916
"549","chrX",11276075,0.146959537579764
"550","chrX",11296075,0.172884690563976
"551","chrX",11316075,0.161785055202872
"552","chrX",11336075,0.182893330684509
"553","chrX",11356075,0.158864002687576
"554","chrX",11376075,0.138376785305778
"555","chrX",11396075,0.123650879366833
"556","chrX",11416075,0.156008305648194
"557","chrX",11436075,0.19674468675873
"558","chrX",11456075,0.215336551062632
"559","chrX",11476075,0.295494113206695
"560","chrX",11496075,0.296053760639326
"561","chrX",11516075,0.456447317699357
"562","chrX",11536075,0.478394528135337
"563","chrX",11556075,0.343444263125313
"564","chrX",11576075,0.453665988291799
"565","chrX",11596075,0.497524757542261
"566","chrX",11616075,0.508758429960867
"567","chrX",11636075,0.440501698987035
"568","chrX",11656075,0.613882028947092
"569","chrX",11676075,0.68413932192409
"570","chrX",11696075,0.759114560800612
"571","chrX",11716075,0.790972175416297
"572","chrX",11736075,0.696227171957662
"573","chrX",11756075,0.74791388215108
"574","chrX",11776075,0.708232845778281
"575","chrX",11796075,0.730072603649677
"576","chrX",11816075,0.685067284521372
"577","chrX",11836075,0.679621549687311
"578","chrX",11856075,0.683762338190427
"579","chrX",11876075,0.760931643899421
"580","chrX",11896075,0.748835963646588
"581","chrX",11916075,0.875549961668216
"582","chrX",11936075,0.980420167649723
"583","chrX",11956075,1.06333173309793
"584","chrX",11976075,1.09399058633772
"585","chrX",11996075,1.27973587577787
"586","chrX",12016075,1.2384384394715
"587","chrX",12036075,1.39607873474519
"588","chrX",12056075,1.60261340333184
"589","chrX",12076075,2.11743088421206
"590","chrX",12096075,2.02720487705148
"591","chrX",12116075,1.90548281422325
"592","chrX",12136075,2.16498043901832
"593","chrX",12156075,2.08178056803761
"594","chrX",12176075,2.22026686083201
"595","chrX",12196075,2.26917250121509
"596","chrX",12216075,2.3325863011375
"597","chrX",12236075,2.28398559555344
"598","chrX",12256075,2.7785049969831
"599","chrX",12276075,2.75272105245937
"600","chrX",12296075,3.15842707338572
"601","chrX",12316075,2.60059273863732
"602","chrX",12336075,2.27408897549263
"603","chrX",12356075,2.18866267351817
"604","chrX",12376075,1.77074935638437
"605","chrX",12396075,1.50516143567266
"606","chrX",12416075,1.77312827319605
"607","chrX",12436075,1.89774058157788
"608","chrX",12456075,1.67317020131443
"609","chrX",12476075,1.88389917305604
"610","chrX",12496075,1.96414812831384
"611","chrX",12516075,1.88074259332889
"612","chrX",12536075,2.02194584295694
"613","chrX",12556075,1.62007307871709
"614","chrX",12576075,1.44262388884831
"615","chrX",12596075,1.19928389071101
"616","chrX",12616075,1.26936170913751
"617","chrX",12636075,1.23642878695203
"618","chrX",12656075,1.22559847693353
"619","chrX",12676075,0.921259831186949
"620","chrX",12696075,1.03030735758508
"621","chrX",12716075,1.36053793753347
"622","chrX",12736075,1.5509419394153
"623","chrX",12756075,1.41931182765329
"624","chrX",12776075,1.47862026623961
"625","chrX",12796075,1.32694652309448
"626","chrX",12816075,1.07146514695449
"627","chrX",12836075,0.780898436920012
"628","chrX",12856075,0.636086928085862
"629","chrX",12876075,0.665275430631772
"630","chrX",12896075,0.698318317528925
"631","chrX",12916075,0.731459856780073
"632","chrX",12936075,0.595098992755525
"633","chrX",12956075,0.455042676101034
"634","chrX",12976075,0.337941174190497
"635","chrX",12996075,0.331056300141343
"636","chrX",13016075,0.27058198854365
"637","chrX",13036075,0.190646945418121
"638","chrX",13056075,0.368247403517487
"639","chrX",13076075,0.494663024713742
"640","chrX",13096075,0.653278806790012
"641","chrX",13116075,0.905544251681743
"642","chrX",13136075,0.979816027767886
"643","chrX",13156075,0.904342823653006
"644","chrX",13176075,0.751802417752838
"645","chrX",13196075,0.337781518129891
"646","chrX",13216075,0.278388279154416
"647","chrX",13236075,0.401952459469292
"648","chrX",13256075,0.791125950213141
"649","chrX",13276075,0.814532463439523
"650","chrX",13296075,0.889401080426953
"651","chrX",13316075,0.773138652229708
"652","chrX",13336075,0.711483380130378
"653","chrX",13356075,0.675773108805269
"654","chrX",13376075,0.464185756439083
"655","chrX",13396075,0.383358236777066
"656","chrX",13416075,0.127406440713547
"657","chrX",13436075,0.346402025335361
"658","chrX",13456075,0.239601475974441
"659","chrX",13476075,0.23267442733955
"660","chrX",13496075,0.196985375989836
"661","chrX",13516075,0.188107537887301
"662","chrX",13536075,0.156306677552986
"663","chrX",13556075,0.162694056986301
"664","chrX",13576075,0.133618548177346
"665","chrX",13596075,0.209036043259565
"666","chrX",13616075,0.198988225777662
"667","chrX",13636075,0.337053712021329
"668","chrX",13656075,0.386233132452992
"669","chrX",13676075,0.313167681654272
"670","chrX",13696075,0.229453697280553
"671","chrX",13716075,0.209968260636103
"672","chrX",13736075,0.281251266331734
"673","chrX",13756075,0.279887077071528
"674","chrX",13776075,0.342559515702322
"675","chrX",13796075,0.393390007072595
"676","chrX",13816075,0.287357420487846
"677","chrX",13836075,0.288144185941442
"678","chrX",13856075,0.22087110074183
"679","chrX",13876075,0.180412959191213
"680","chrX",13896075,0.188721138744526
"681","chrX",13916075,0.156072809001056
"682","chrX",13936075,0.16413288098524
"683","chrX",13956075,0.111490851486714
"684","chrX",13976075,0.0915778684960724
"685","chrX",13996075,0.0826744763343349
"686","chrX",14016075,0.123982904532358
"687","chrX",14036075,0.0780594431965641
"688","chrX",14056075,0.0344227009037159
"689","chrX",14076075,0.036231502395517
"690","chrX",14096075,0.0307932353065215
"691","chrX",14116075,0.0759424134514619
"692","chrX",14136075,0.0418243996710292
"693","chrX",14156075,0.0212966526530895
"694","chrX",14176075,0.0333216213200709
"695","chrX",14196075,0.0391730214958405
"696","chrX",14216075,0.0503289141732933
"697","chrX",14236075,0.0547529263812137
"698","chrX",14256075,0.135978222474171
"699","chrX",14276075,0.14774860641822
"700","chrX",14296075,0.199064831135589
"701","chrX",14316075,0.313996485415145
"702","chrX",14336075,0.438844874570166
"703","chrX",14356075,0.56929014425689
"704","chrX",14376075,0.653414377898614
"705","chrX",14396075,0.700705876671907
"706","chrX",14416075,0.670090003015876
"707","chrX",14436075,0.838852756847966
"708","chrX",14456075,0.902031617648055
"709","chrX",14476075,0.962979298761692
"710","chrX",14496075,0.955099102638639
"711","chrX",14516075,0.892769831775308
"712","chrX",14536075,0.962081866578723
"713","chrX",14556075,0.996639388436692
"714","chrX",14576075,0.921402881005667
"715","chrX",14596075,0.963194561291069
"716","chrX",14616075,0.926196569401344
"717","chrX",14636075,0.861112149959229
"718","chrX",14656075,0.736690697096087
"719","chrX",14676075,0.794615473590738
"720","chrX",14696075,0.745039519063888
"721","chrX",14716075,1.03957591705984
"722","chrX",14736075,1.13165180906995
"723","chrX",14756075,1.18578234426952
"724","chrX",14776075,1.3217930927131
"725","chrX",14796075,1.34611774486176
"726","chrX",14816075,1.23146943968022
"727","chrX",14836075,1.74615745200533
"728","chrX",14856075,1.85118953727471
"729","chrX",14876075,2.16450062251518
"730","chrX",14896075,2.20030450873704
